title,location,price,url,bedrooms,bathrooms,date,builtin_year,occupancy_status,amenities,area_breakdown,available_from,floor_area(sqft),floor_no,listing_date_added,listing_is_verified,ownership_status,price_breakdown,purpose,type,unit_no,zip
Classic 1450 Sft Ready Apartment for Sale in Tejgaon,"East Raza Bazar Road, Tejgaon","11,500,000",https://www.bproperty.com/buy/dhaka/tejgaon/classic-1450-sft-ready-apartment-for-sale-in-tejga-172794563720/,3,3,29-09-2024,2010,Occupied,"Freehold, Gas, Electricity, Intercom, Maintenance Staff, Visitor Log, Parking Spaces, Guard/ Security Staff",,,1450,,,,,,,,,
Classic 1450 Sft Ready Apartment for Sale in Tejgaon,"East Raza Bazar Road, Tejgaon","11,500,000",https://www.bproperty.com/buy/dhaka/tejgaon/classic-1450-sft-ready-apartment-for-sale-in-tejga-172794563720/,3,3,29-09-2024,2010,Occupied,"Freehold, Gas, Electricity, Intercom, Maintenance Staff, Visitor Log, Parking Spaces, Guard/ Security Staff",,,1450,,,,,,,,,
"Splendid 3,800 Sq Ft Apartment for Sale in Baridhara Diplomatic Zone","Block K, Baridhara","115,000,000",https://www.bproperty.com/buy/dhaka/baridhara/splendid-3-800-sq-ft-apartment-for-sale-in-baridha-172828919596/,4,5,03-09-2024,2012,Occupied,"Double Glazed Windows, Electricity Backup, Apartment Facing, Electricity, Reception/Waiting Area, Community Space, Intercom, Maintenance Staff, Cleaning Services, CCTV Security, Fire Exit, Fire Extinguisher, Fire Hose, Visitor Log, Fire Alarm, Balcony or Terrace, Parking Spaces",,,3800,,,,,,,,,
"Splendid 3,800 Sq Ft Apartment for Sale in Baridhara Diplomatic Zone","Block K, Baridhara","115,000,000",https://www.bproperty.com/buy/dhaka/baridhara/splendid-3-800-sq-ft-apartment-for-sale-in-baridha-172828919596/,4,5,03-09-2024,2012,Occupied,"Double Glazed Windows, Electricity Backup, Apartment Facing, Electricity, Reception/Waiting Area, Community Space, Intercom, Maintenance Staff, Cleaning Services, CCTV Security, Fire Exit, Fire Extinguisher, Fire Hose, Visitor Log, Fire Alarm, Balcony or Terrace, Parking Spaces",,,3800,,,,,,,,,
"Modern 1,350 SQ FT Apartment For Sale in Mirpur","Paikpara, Mirpur","8,500,000",https://www.bproperty.com/buy/dhaka/mirpur/modern-1-350-sq-ft-apartment-for-sale-in-mirpur-172750679182/,3,3,28-09-2024,2018,Vacant,"Elevators in Building, Electricity, Balcony or Terrace",,,1350,2,,,,,,,2,
"Modern 1,350 SQ FT Apartment For Sale in Mirpur","Paikpara, Mirpur","8,500,000",https://www.bproperty.com/buy/dhaka/mirpur/modern-1-350-sq-ft-apartment-for-sale-in-mirpur-172750679182/,3,3,28-09-2024,2018,Vacant,"Elevators in Building, Electricity, Balcony or Terrace",,,1350,2,,,,,,,2,
Conventional 950 sq ft ready flat for sale in Khilkhet,"Kopali Road, Khilkhet","5,000,000",https://www.bproperty.com/buy/dhaka/khilkhet/conventional-950-sq-ft-ready-flat-for-sale-in-khil-172778571149/,2,2,26/09/24,2020,Yes,"View, Balcony or Terrace, Nearby Schools, Nearby Hospitals, Nearby Shopping Malls, Distance From Airport (kms), Nearby Public Transport, Other Facilities",,,950,,,,,,,,,
Conventional 950 sq ft ready flat for sale in Khilkhet,"Kopali Road, Khilkhet","5,000,000",https://www.bproperty.com/buy/dhaka/khilkhet/conventional-950-sq-ft-ready-flat-for-sale-in-khil-172778571149/,2,2,26/09/24,2020,Yes,"View, Balcony or Terrace, Nearby Schools, Nearby Hospitals, Nearby Shopping Malls, Distance From Airport (kms), Nearby Public Transport, Other Facilities",,,950,,,,,,,,,
Modern 1600 Sq.ft Flat is for sale in Uttara sector 11,"Sector 11, Uttara","18,000,000",https://www.bproperty.com/buy/dhaka/uttara/modern-1600-sq-ft-flat-is-for-sale-in-uttara-secto-172733874753/,3,4,15/09/2024,2024,Vacant,"Double Glazed Windows, Electricity Backup, Flooring, Elevators in Building, Freehold, 24 Hours Concierge, Apartment Facing, Electricity, Floor Level, Broadband Internet, Satellite/Cable TV, Intercom, View, Balcony or Terrace, Lobby in Building, Waste Disposal, Parking Spaces, Lawn or Garden, Nearby Public Transport, Guard/ Security Staff",,,1600,,,,,,,,,
Modern 1600 Sq.ft Flat is for sale in Uttara sector 11,"Sector 11, Uttara","18,000,000",https://www.bproperty.com/buy/dhaka/uttara/modern-1600-sq-ft-flat-is-for-sale-in-uttara-secto-172733874753/,3,4,15/09/2024,2024,Vacant,"Double Glazed Windows, Electricity Backup, Flooring, Elevators in Building, Freehold, 24 Hours Concierge, Apartment Facing, Electricity, Floor Level, Broadband Internet, Satellite/Cable TV, Intercom, View, Balcony or Terrace, Lobby in Building, Waste Disposal, Parking Spaces, Lawn or Garden, Nearby Public Transport, Guard/ Security Staff",,,1600,,,,,,,,,
"Prominent 2,670 Sq. Ft. Fully Furnished Apartment for Sale in Khilkhet","Lake City Concord, Khilkhet","25,000,000",https://www.bproperty.com/buy/dhaka/khilkhet/prominent-2-670-sq-ft-fully-furnished-apartment-fo-173088164158/,6,6,17/10/2024,2018,vacant,"Double Glazed Windows, Central Air-Con, Central Heating, Electricity Backup, Flooring, Elevators in Building, Apartment Facing, Electricity, Floor Level, Prayer Room, Reception/Waiting Area, Storage Areas, Community Space, Business Center, Conference Room, Intercom, Maintenance Staff, Cafeteria or Canteen, Laundry Facility, Shared Kitchen, Cleaning Services, CCTV Security, Fire Exit, Fire Extinguisher, Balcony or Terrace, Lobby in Building, Waste Disposal, Parking Spaces, Barbeque Area, Day Care Center, Gym or Health Club, Lawn or Garden, Other Facilities, Nearby Schools, Nearby Hospitals, Nearby Shopping Malls, Nearby Public Transport, Other Nearby Places, Pet Policy",,,2670,,,,,,,,,
"Prominent 2,670 Sq. Ft. Fully Furnished Apartment for Sale in Khilkhet","Lake City Concord, Khilkhet","25,000,000",https://www.bproperty.com/buy/dhaka/khilkhet/prominent-2-670-sq-ft-fully-furnished-apartment-fo-173088164158/,6,6,17/10/2024,2018,vacant,"Double Glazed Windows, Central Air-Con, Central Heating, Electricity Backup, Flooring, Elevators in Building, Apartment Facing, Electricity, Floor Level, Prayer Room, Reception/Waiting Area, Storage Areas, Community Space, Business Center, Conference Room, Intercom, Maintenance Staff, Cafeteria or Canteen, Laundry Facility, Shared Kitchen, Cleaning Services, CCTV Security, Fire Exit, Fire Extinguisher, Balcony or Terrace, Lobby in Building, Waste Disposal, Parking Spaces, Barbeque Area, Day Care Center, Gym or Health Club, Lawn or Garden, Other Facilities, Nearby Schools, Nearby Hospitals, Nearby Shopping Malls, Nearby Public Transport, Other Nearby Places, Pet Policy",,,2670,,,,,,,,,
945 SFT Budget-Friendly Apartment For sale At Uttara,"Priyanka City, Uttara","6,500,000",https://www.bproperty.com/buy/dhaka/uttara/945-sft-budget-friendly-apartment-for-sale-at-utta-172525086568/,3,2,25/8/2024,2023,Vacant,"Electricity Backup, Gas, Electricity, Satellite/Cable TV, CCTV Security, View, Nearby Schools, Nearby Hospitals, Nearby Shopping Malls, Nearby Public Transport, Pet Policy, Guard/ Security Staff",,,945,,,,,,,,1,
945 SFT Budget-Friendly Apartment For sale At Uttara,"Priyanka City, Uttara","6,500,000",https://www.bproperty.com/buy/dhaka/uttara/945-sft-budget-friendly-apartment-for-sale-at-utta-172525086568/,3,2,25/8/2024,2023,Vacant,"Electricity Backup, Gas, Electricity, Satellite/Cable TV, CCTV Security, View, Nearby Schools, Nearby Hospitals, Nearby Shopping Malls, Nearby Public Transport, Pet Policy, Guard/ Security Staff",,,945,,,,,,,,1,
Classic 750 SFT Flat for Sale in Mohakhali,"Mohakhali Bazar Road, Mohakhali","5,500,000",https://www.bproperty.com/buy/dhaka/mohakhali/classic-750-sft-flat-for-sale-in-mohakhali-172767183820/,2,2,12-08-2024,2002,Occupied,"Electricity Backup, Freehold, Gas, Electricity, Guard/ Security Staff",,,750,,,,,,,,,
Classic 750 SFT Flat for Sale in Mohakhali,"Mohakhali Bazar Road, Mohakhali","5,500,000",https://www.bproperty.com/buy/dhaka/mohakhali/classic-750-sft-flat-for-sale-in-mohakhali-172767183820/,2,2,12-08-2024,2002,Occupied,"Electricity Backup, Freehold, Gas, Electricity, Guard/ Security Staff",,,750,,,,,,,,,
"4 Bedroom, 2,420 SFT Flat for Sale – Outstanding Living in Bashundhara R-A","Block B, Bashundhara R-A","24,000,000",https://www.bproperty.com/buy/dhaka/bashundhara-r-a/4-bedroom-2-420-sft-flat-for-sale-outstanding-livi-172551424828/,4,4,28-08-2024,2023,Vacant,"Electricity Backup, Flooring, Other Main Features, Freehold, 24 Hours Concierge, Apartment Facing, Electricity, Reception/Waiting Area, Storage Areas, Broadband Internet, Intercom, Maintenance Staff, Shared Kitchen, Facilities for Disabled, Cleaning Services, CCTV Security, View, Balcony or Terrace, Lobby in Building, Parking Spaces, Other Facilities, Nearby Schools, Nearby Hospitals, Nearby Shopping Malls, Pet Policy",,8/28/24,2420,2,,,,,,,2,
"4 Bedroom, 2,420 SFT Flat for Sale – Outstanding Living in Bashundhara R-A","Block B, Bashundhara R-A","24,000,000",https://www.bproperty.com/buy/dhaka/bashundhara-r-a/4-bedroom-2-420-sft-flat-for-sale-outstanding-livi-172551424828/,4,4,28-08-2024,2023,Vacant,"Electricity Backup, Flooring, Other Main Features, Freehold, 24 Hours Concierge, Apartment Facing, Electricity, Reception/Waiting Area, Storage Areas, Broadband Internet, Intercom, Maintenance Staff, Shared Kitchen, Facilities for Disabled, Cleaning Services, CCTV Security, View, Balcony or Terrace, Lobby in Building, Parking Spaces, Other Facilities, Nearby Schools, Nearby Hospitals, Nearby Shopping Malls, Pet Policy",,8/28/24,2420,2,,,,,,,2,
1170 SFT Reasonable Apartment For sale At Badda,"Middle Badda, Badda","11,200,000",https://www.bproperty.com/buy/dhaka/badda/1170-sft-reasonable-apartment-for-sale-at-badda-172474297746/,3,3,27 August 2024,2024,Vacant,"Double Glazed Windows, Electricity Backup, Elevators in Building, Service Elevators, Other Main Features, Freehold, Furnished, 24 Hours Concierge, Apartment Facing, Electricity, Floor Level, Reception/Waiting Area, Broadband Internet, Satellite/Cable TV, Intercom, Maintenance Staff, Cleaning Services, Change of Amenities/Interior, CCTV Security, Fire Exit, Fire Extinguisher, View, Balcony or Terrace, Lobby in Building, Other Facilities, Other Facilities, Nearby Schools, Nearby Hospitals, Nearby Shopping Malls, Distance From Airport (kms), Nearby Public Transport, Other Nearby Places, Other Facilities, Guard/ Security Staff",,8/27/24,1170,6,,,,,Sell,Residential,6,
1170 SFT Reasonable Apartment For sale At Badda,"Middle Badda, Badda","11,200,000",https://www.bproperty.com/buy/dhaka/badda/1170-sft-reasonable-apartment-for-sale-at-badda-172474297746/,3,3,27 August 2024,2024,Vacant,"Double Glazed Windows, Electricity Backup, Elevators in Building, Service Elevators, Other Main Features, Freehold, Furnished, 24 Hours Concierge, Apartment Facing, Electricity, Floor Level, Reception/Waiting Area, Broadband Internet, Satellite/Cable TV, Intercom, Maintenance Staff, Cleaning Services, Change of Amenities/Interior, CCTV Security, Fire Exit, Fire Extinguisher, View, Balcony or Terrace, Lobby in Building, Other Facilities, Other Facilities, Nearby Schools, Nearby Hospitals, Nearby Shopping Malls, Distance From Airport (kms), Nearby Public Transport, Other Nearby Places, Other Facilities, Guard/ Security Staff",,8/27/24,1170,6,,,,,Sell,Residential,6,
"Don’t Miss Out: Spacious 16,67 Sq. Ft. Apartment for sale in Lalmatia, Block E","Block E, Lalmatia","22,500,000",https://www.bproperty.com/buy/dhaka/lalmatia/don-t-miss-out-spacious-16-67-sq-ft-apartment-for-172474618855/,3,4,24-Aug-2024,1997,Occupied,"Flooring, Gas, Electricity, Floor Level, CCTV Security, Parking Spaces, Nearby Schools, Nearby Hospitals, Nearby Shopping Malls, Guard/ Security Staff",,,1667,,,,,,,,,
"Don’t Miss Out: Spacious 16,67 Sq. Ft. Apartment for sale in Lalmatia, Block E","Block E, Lalmatia","22,500,000",https://www.bproperty.com/buy/dhaka/lalmatia/don-t-miss-out-spacious-16-67-sq-ft-apartment-for-172474618855/,3,4,24-Aug-2024,1997,Occupied,"Flooring, Gas, Electricity, Floor Level, CCTV Security, Parking Spaces, Nearby Schools, Nearby Hospitals, Nearby Shopping Malls, Guard/ Security Staff",,,1667,,,,,,,,,
Reasonable 900 Sq Ft Flat for Sale in Dhanmondi,"Central Road, Dhanmondi","8,500,000",https://www.bproperty.com/buy/dhaka/dhanmondi/reasonable-900-sq-ft-flat-for-sale-in-dhanmondi-172637438491/,2,2,August 23 2024,2016,Occupied,"Electricity Backup, Elevators in Building, Freehold, Gas, Electricity, CCTV Security, ATM Facility, Gym or Health Club, Game/Sports Area, Nearby Schools, Nearby Hospitals, Nearby Shopping Malls, Nearby Public Transport, Pet Policy, Guard/ Security Staff",,,900,5,,,Freehold,,,,5,
Reasonable 900 Sq Ft Flat for Sale in Dhanmondi,"Central Road, Dhanmondi","8,500,000",https://www.bproperty.com/buy/dhaka/dhanmondi/reasonable-900-sq-ft-flat-for-sale-in-dhanmondi-172637438491/,2,2,August 23 2024,2016,Occupied,"Electricity Backup, Elevators in Building, Freehold, Gas, Electricity, CCTV Security, ATM Facility, Gym or Health Club, Game/Sports Area, Nearby Schools, Nearby Hospitals, Nearby Shopping Malls, Nearby Public Transport, Pet Policy, Guard/ Security Staff",,,900,5,,,Freehold,,,,5,
"Own This Spacious 1330 Sq. Ft. Flat in Uttar Badda, Moynarbagh","Uttar Badda, Badda","9,500,000",https://www.bproperty.com/buy/dhaka/badda/own-this-spacious-1330-sq-ft-flat-in-uttar-badda-m-172432063173/,3,3,22 August 2024,2022,Rented,"Double Glazed Windows, Electricity Backup, Elevators in Building, Service Elevators, Other Main Features, Freehold, Furnished, 24 Hours Concierge, Apartment Facing, Gas, Electricity, Prayer Room, Other Rooms, Reception/Waiting Area, Storage Areas, Community Space, Broadband Internet, Satellite/Cable TV, Intercom, Jacuzzi, Maintenance Staff, Laundry Facility, Cleaning Services, Change of Amenities/Interior, CCTV Security, Fire Exit, Fire Extinguisher, View, Balcony or Terrace, Lobby in Building, Parking Spaces, ATM Facility, First Aid Medical Center, Other Facilities, Nearby Schools, Nearby Hospitals, Nearby Shopping Malls, Distance From Airport (kms), Nearby Public Transport, Other Nearby Places, Pet Policy, Other Facilities, Sprinkler, Guard/ Security Staff",,8/22/24,1330,,,,,,,,,
"Own This Spacious 1330 Sq. Ft. Flat in Uttar Badda, Moynarbagh","Uttar Badda, Badda","9,500,000",https://www.bproperty.com/buy/dhaka/badda/own-this-spacious-1330-sq-ft-flat-in-uttar-badda-m-172432063173/,3,3,22 August 2024,2022,Rented,"Double Glazed Windows, Electricity Backup, Elevators in Building, Service Elevators, Other Main Features, Freehold, Furnished, 24 Hours Concierge, Apartment Facing, Gas, Electricity, Prayer Room, Other Rooms, Reception/Waiting Area, Storage Areas, Community Space, Broadband Internet, Satellite/Cable TV, Intercom, Jacuzzi, Maintenance Staff, Laundry Facility, Cleaning Services, Change of Amenities/Interior, CCTV Security, Fire Exit, Fire Extinguisher, View, Balcony or Terrace, Lobby in Building, Parking Spaces, ATM Facility, First Aid Medical Center, Other Facilities, Nearby Schools, Nearby Hospitals, Nearby Shopping Malls, Distance From Airport (kms), Nearby Public Transport, Other Nearby Places, Pet Policy, Other Facilities, Sprinkler, Guard/ Security Staff",,8/22/24,1330,,,,,,,,,
"1195 Sq. Ft. Apartment for Sale in Lalmatia, Block G – Your Dream Home Awaits!","Block G, Lalmatia","14,000,000",https://www.bproperty.com/buy/dhaka/lalmatia/1195-sq-ft-apartment-for-sale-in-lalmatia-block-g-17242224756/,3,3,8-Aug-2024,1999,Occupied,"Electricity Backup, Elevators in Building, Apartment Facing, Gas, Electricity, CCTV Security, View, Parking Spaces, First Aid Medical Center, Other Facilities, Nearby Schools, Nearby Hospitals, Nearby Shopping Malls, Other Nearby Places, Other Facilities, Guard/ Security Staff",,8/8/24,1195,5,,,,,,,,
"1195 Sq. Ft. Apartment for Sale in Lalmatia, Block G – Your Dream Home Awaits!","Block G, Lalmatia","14,000,000",https://www.bproperty.com/buy/dhaka/lalmatia/1195-sq-ft-apartment-for-sale-in-lalmatia-block-g-17242224756/,3,3,8-Aug-2024,1999,Occupied,"Electricity Backup, Elevators in Building, Apartment Facing, Gas, Electricity, CCTV Security, View, Parking Spaces, First Aid Medical Center, Other Facilities, Nearby Schools, Nearby Hospitals, Nearby Shopping Malls, Other Nearby Places, Other Facilities, Guard/ Security Staff",,8/8/24,1195,5,,,,,,,,
A Wonderful Apartment Is Available For Sale In Hazaribag Nearby Sonatongor Masjid,"Jigatola, Hazaribag","12,600,000",https://www.bproperty.com/buy/dhaka/hazaribag/a-wonderful-apartment-is-available-for-sale-in-haz-172391854894/,,,,,,,,,,,,,,,,,,
A Wonderful Apartment Is Available For Sale In Hazaribag Nearby Sonatongor Masjid,"Jigatola, Hazaribag","12,600,000",https://www.bproperty.com/buy/dhaka/hazaribag/a-wonderful-apartment-is-available-for-sale-in-haz-172391854894/,,,,,,,,,,,,,,,,,,
"1050 sqft ready flat for sale in road no 5, Banasree, Dhaka","Block H, Banasree","5,600,000",https://www.bproperty.com/buy/dhaka/banasree/1050-sqft-ready-flat-for-sale-in-road-no-5-banasre-172383464575/,,,,,,,,,,,,,,,,,,
"1050 sqft ready flat for sale in road no 5, Banasree, Dhaka","Block H, Banasree","5,600,000",https://www.bproperty.com/buy/dhaka/banasree/1050-sqft-ready-flat-for-sale-in-road-no-5-banasre-172383464575/,,,,,,,,,,,,,,,,,,
A 2802 sq ft residence in Baridhara DOHS is presently available for sale,"Road No 1, Baridhara DOHS","38,000,000",https://www.bproperty.com/buy/dhaka/baridhara-dohs/a-2802-sq-ft-residence-in-baridhara-dohs-is-presen-172370129116/,5,5,15 Aug 2024,2008,Vacant,"Electricity Backup, Gas, Electricity, Broadband Internet, Intercom, CCTV Security, Parking Spaces, Guard/ Security Staff",,,2802,,,,,,,,,
A 2802 sq ft residence in Baridhara DOHS is presently available for sale,"Road No 1, Baridhara DOHS","38,000,000",https://www.bproperty.com/buy/dhaka/baridhara-dohs/a-2802-sq-ft-residence-in-baridhara-dohs-is-presen-172370129116/,5,5,15 Aug 2024,2008,Vacant,"Electricity Backup, Gas, Electricity, Broadband Internet, Intercom, CCTV Security, Parking Spaces, Guard/ Security Staff",,,2802,,,,,,,,,
Stunning 2800 Square Feet Apartment Available for Sale in Dhanmondi,"Road No 4A, Dhanmondi","44,000,000",https://www.bproperty.com/buy/dhaka/dhanmondi/stunning-2800-square-feet-apartment-available-for-172613489183/,4,4,August 1 2024,2004,Occupied,"Electricity Backup, Elevators in Building, Gas, Electricity, Broadband Internet, Satellite/Cable TV, Intercom, CCTV Security, Balcony or Terrace, Parking Spaces, Nearby Schools, Nearby Hospitals, Nearby Shopping Malls, Nearby Public Transport, Other Nearby Places",,8/1/24,2800,1,August 1 2024,1,,,,,1,
Stunning 2800 Square Feet Apartment Available for Sale in Dhanmondi,"Road No 4A, Dhanmondi","44,000,000",https://www.bproperty.com/buy/dhaka/dhanmondi/stunning-2800-square-feet-apartment-available-for-172613489183/,4,4,August 1 2024,2004,Occupied,"Electricity Backup, Elevators in Building, Gas, Electricity, Broadband Internet, Satellite/Cable TV, Intercom, CCTV Security, Balcony or Terrace, Parking Spaces, Nearby Schools, Nearby Hospitals, Nearby Shopping Malls, Nearby Public Transport, Other Nearby Places",,8/1/24,2800,1,August 1 2024,1,,,,,1,
,,,https://www.bproperty.com/buy/dhaka/cantonment/a-nice-residential-flat-of-1253-sq-ft-for-sale-can-172126650435/,,,,,,,,,,,,,,,,,,
,,,https://www.bproperty.com/buy/dhaka/cantonment/a-nice-residential-flat-of-1253-sq-ft-for-sale-can-172126650435/,,,,,,,,,,,,,,,,,,
"Reside conveniently in this well constructed 950 SQ FT flat for sale in Dakshin Khan, near Farid Market","Madhya Ajampur, Dakshin Khan","4,500,000",https://www.bproperty.com/buy/dhaka/dakshin-khan/reside-conveniently-in-this-well-constructed-950-s-172126646287/,,,,,,,,,,,,,,,,,,
"Reside conveniently in this well constructed 950 SQ FT flat for sale in Dakshin Khan, near Farid Market","Madhya Ajampur, Dakshin Khan","4,500,000",https://www.bproperty.com/buy/dhaka/dakshin-khan/reside-conveniently-in-this-well-constructed-950-s-172126646287/,,,,,,,,,,,,,,,,,,
"This 1220 Sq Ft Apartment Ready For Sale At East Rampura, Near Tasfia Pharmacy","East Rampura, Rampura","5,368,000",https://www.bproperty.com/buy/dhaka/rampura/this-1220-sq-ft-apartment-ready-for-sale-at-east-r-172126617851/,,,,,,,,,,,,,,,,,,
"This 1220 Sq Ft Apartment Ready For Sale At East Rampura, Near Tasfia Pharmacy","East Rampura, Rampura","5,368,000",https://www.bproperty.com/buy/dhaka/rampura/this-1220-sq-ft-apartment-ready-for-sale-at-east-r-172126617851/,,,,,,,,,,,,,,,,,,
"1010 Sq Ft Apartment Is Available For Sale In Hazaribag, Rayer Bazaar","Rayer Bazaar, Hazaribag","5,500,000",https://www.bproperty.com/buy/dhaka/hazaribag/1010-sq-ft-apartment-is-available-for-sale-in-haza-172126526520/,3,3,,,vacant,"Electricity Backup, Flooring, Elevators in Building, Apartment Facing, Gas, Electricity, Floor Level, Cleaning Services, View, Balcony or Terrace, Lobby in Building, Parking Spaces, Distance From Airport (kms), Nearby Public Transport, Pet Policy",,,1010,4,,,,,,,,
"1010 Sq Ft Apartment Is Available For Sale In Hazaribag, Rayer Bazaar","Rayer Bazaar, Hazaribag","5,500,000",https://www.bproperty.com/buy/dhaka/hazaribag/1010-sq-ft-apartment-is-available-for-sale-in-haza-172126526520/,3,3,,,vacant,"Electricity Backup, Flooring, Elevators in Building, Apartment Facing, Gas, Electricity, Floor Level, Cleaning Services, View, Balcony or Terrace, Lobby in Building, Parking Spaces, Distance From Airport (kms), Nearby Public Transport, Pet Policy",,,1010,4,,,,,,,,
"Your Desirable Home Is Just A Click Away, Visit This Flat For Sale Covering An Area Of 760 Sq Ft In Faidabad Main Road Nearby Peshkar Homeo Hall","Faydabad, Dakshin Khan","3,000,000",https://www.bproperty.com/buy/dhaka/dakshin-khan/your-desirable-home-is-just-a-click-away-visit-thi-17212652606/,,,,,,,,,,,,,,,,,,
"Your Desirable Home Is Just A Click Away, Visit This Flat For Sale Covering An Area Of 760 Sq Ft In Faidabad Main Road Nearby Peshkar Homeo Hall","Faydabad, Dakshin Khan","3,000,000",https://www.bproperty.com/buy/dhaka/dakshin-khan/your-desirable-home-is-just-a-click-away-visit-thi-17212652606/,,,,,,,,,,,,,,,,,,
&#039;test listing 12.36p&#039;,Adabor,"1,231,231",https://www.bproperty.com/buy/dhaka/adabor/039-test-listing-12-36p-039-172126522741/,,,,,,,,,,,,,,,,,,
&#039;test listing 12.36p&#039;,Adabor,"1,231,231",https://www.bproperty.com/buy/dhaka/adabor/039-test-listing-12-36p-039-172126522741/,,,,,,,,,,,,,,,,,,
A 3 Bedroom Apartment Which Is Up For Sale At Dhanmondi Near To Eastern University.,"Road No 5, Dhanmondi","29,300,000",https://www.bproperty.com/buy/dhaka/dhanmondi/a-3-bedroom-apartment-which-is-up-for-sale-at-dhan-172126607680/,,,,,,,,,,,,,,,,,,
